timestamp_iso,video_url,video_title,concurrent_viewers,raw_counter_text
2026-03-14T11:41:48.462256,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3726,3.726 assistindo agora (page_source)
2026-03-14T11:44:48.051204,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,920,920 assistindo agora (page_source)
2026-03-14T11:44:48.051204,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3679,3.679 assistindo agora (page_source)
2026-03-14T11:47:48.577309,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,936,936 assistindo agora (page_source)
2026-03-14T11:47:48.577309,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3650,3.650 assistindo agora (page_source)
2026-03-14T11:50:48.738807,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,967,967 assistindo agora (page_source)
2026-03-14T11:50:48.738807,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3670,3.670 assistindo agora (page_source)
2026-03-14T11:53:48.968462,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,994,994 assistindo agora (page_source)
2026-03-14T11:53:48.968462,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3754,3.754 assistindo agora (page_source)
2026-03-14T11:56:48.468393,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1085,1.085 assistindo agora (page_source)
2026-03-14T11:56:48.468393,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3880,3.880 assistindo agora (page_source)
2026-03-14T11:59:48.876031,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1199,1.199 assistindo agora (page_source)
2026-03-14T11:59:48.876031,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,3939,3.939 assistindo agora (page_source)
2026-03-14T12:02:49.528870,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1416,1.416 assistindo agora (page_source)
2026-03-14T12:02:49.528870,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4202,4.202 assistindo agora (page_source)
2026-03-14T12:05:48.754921,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1595,1.595 assistindo agora (page_source)
2026-03-14T12:05:48.754921,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4417,4.417 assistindo agora (page_source)
2026-03-14T12:08:48.570231,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1690,1.690 assistindo agora (page_source)
2026-03-14T12:08:48.570231,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,4615,4.615 assistindo agora (page_source)
2026-03-14T12:11:49.167440,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,1779,1.779 assistindo agora (page_source)
