timestamp_iso,video_url,video_title,concurrent_viewers,raw_counter_text
2026-03-13T21:55:48.370093,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T21:55:48.370093,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T22:04:49.543559,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T22:04:49.543559,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T22:13:49.363228,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T22:13:49.363228,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T22:22:48.908255,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T22:22:48.908255,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T22:31:48.802602,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T22:31:48.802602,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T22:40:49.183158,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T22:40:49.183158,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-13T22:48:45.416961,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,197,197 assistindo agora (page_source)
2026-03-13T22:48:45.416961,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,721,721 assistindo agora (page_source)
2026-03-13T22:50:48.517480,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,195,195 assistindo agora
2026-03-13T22:50:48.517480,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,716,716 assistindo agora (page_source)
2026-03-13T22:53:49.431997,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,198,198 assistindo agora (page_source)
2026-03-13T22:53:49.431997,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,696,696 assistindo agora (page_source)
